"Subject","Start Date","Start Time","End Time","Description","End Date","Categories"
"<3","12/6/2024","22:00:00","23:00:00"," 
","12/6/2024","Purple category"
"Ύπνος","12/6/2024","23:00:00","07:00:00"," 
","13/6/2024","Ύπνος"
"Εργασία","13/6/2024","08:45:00","10:30:00"," 
","13/6/2024","Εργασία"
"Break","13/6/2024","10:30:00","11:00:00"," 
","13/6/2024","Break"
"Εργασία","13/6/2024","11:00:00","12:00:00"," 
","13/6/2024","Εργασία"
"Εργασία","13/6/2024","12:30:00","13:30:00"," 
","13/6/2024","Εργασία"
"Break","13/6/2024","13:30:00","14:00:00"," 
","13/6/2024","Break"
"Εργασία","13/6/2024","14:00:00","15:45:00"," 
","13/6/2024","Εργασία"
"Χαζεύω","13/6/2024","17:30:00","19:00:00"," 
","13/6/2024","Χαζεύω"
"Χαζεύω","13/6/2024","20:00:00","20:30:00"," 
","13/6/2024","Χαζεύω"
"Other","14/6/2024","08:30:00","09:00:00"," 
","14/6/2024","Other"
"Εργασία","14/6/2024","09:00:00","11:30:00"," 
","14/6/2024","Εργασία"
"Break","14/6/2024","12:00:00","12:30:00"," 
","14/6/2024","Break"
"Εργασία","14/6/2024","12:30:00","17:00:00"," 
","14/6/2024","Εργασία"
"Ύπνος","15/6/2024","02:00:00","10:00:00"," 
","15/6/2024","Ύπνος"
"Ύπνος","15/6/2024","23:30:00","07:00:00"," 
","16/6/2024","Ύπνος"
"Οικογένεια","17/6/2024","13:30:00","18:00:00"," 
","17/6/2024","Οικογένεια"
"Χαζεύω","17/6/2024","22:00:00","22:30:00"," 
","17/6/2024","Χαζεύω"
"Ύπνος","17/6/2024","23:30:00","06:00:00"," 
","18/6/2024","Ύπνος"
"Other","18/6/2024","06:00:00","06:30:00"," 
","18/6/2024","Other"
"Εργασία","18/6/2024","07:30:00","10:30:00"," 
","18/6/2024","Εργασία"
"Break","18/6/2024","10:30:00","11:00:00"," 
","18/6/2024","Break"
"Εργασία","18/6/2024","11:00:00","12:30:00"," 
","18/6/2024","Εργασία"
"Εργασία","18/6/2024","13:00:00","15:00:00"," 
","18/6/2024","Εργασία"
"Σπίτι","18/6/2024","18:30:00","19:00:00"," 
","18/6/2024","Σπίτι"
"Χαζεύω","18/6/2024","19:00:00","20:00:00"," 
","18/6/2024","Χαζεύω"
"<3","18/6/2024","23:00:00","23:30:00"," 
","18/6/2024","Purple category"
"Ύπνος","19/6/2024","00:30:00","06:30:00"," 
","19/6/2024","Ύπνος"
"Other","19/6/2024","07:00:00","08:30:00"," 
","19/6/2024","Other"
"Εργασία","19/6/2024","09:00:00","11:00:00"," 
","19/6/2024","Εργασία"
"Εργασία","19/6/2024","11:00:00","12:00:00"," 
","19/6/2024","Εργασία"
"Break","19/6/2024","12:00:00","13:45:00"," 
","19/6/2024","Break"
"Εργασία","19/6/2024","13:45:00","15:00:00"," 
","19/6/2024","Εργασία"
"Εργασία","19/6/2024","15:15:00","17:00:00"," 
","19/6/2024","Εργασία"
"Οικογένεια","19/6/2024","20:00:00","20:30:00"," 
","19/6/2024","Οικογένεια"
"Σπίτι","19/6/2024","17:15:00","18:45:00"," 
","19/6/2024","Σπίτι"
"<3","19/6/2024","20:30:00","21:30:00"," 
","19/6/2024","Purple category"
"Other","20/6/2024","08:30:00","09:00:00"," 
","20/6/2024","Other"
"Διάβασμα","20/6/2024","09:00:00","09:15:00"," 
","20/6/2024","Διάβασμα"
"Εργασία","20/6/2024","09:30:00","10:30:00"," 
","20/6/2024","Εργασία"
"Break","20/6/2024","10:30:00","10:45:00"," 
","20/6/2024","Break"
"Εργασία","20/6/2024","10:45:00","12:00:00"," 
","20/6/2024","Εργασία"
"Break","20/6/2024","12:00:00","12:15:00"," 
","20/6/2024","Break"
"Εργασία","20/6/2024","12:15:00","14:00:00"," 
","20/6/2024","Εργασία"
"Εργασία","20/6/2024","14:00:00","15:00:00"," 
","20/6/2024","Εργασία"
"Χαζεύω","20/6/2024","20:00:00","20:30:00"," 
","20/6/2024","Χαζεύω"
"<3","20/6/2024","20:30:00","21:30:00"," 
","20/6/2024","Purple category"
"Other","21/6/2024","07:00:00","07:30:00"," 
","21/6/2024","Other"
"Διάβασμα","21/6/2024","07:30:00","08:00:00"," 
","21/6/2024","Διάβασμα"
"Εργασία","21/6/2024","08:00:00","10:30:00"," 
","21/6/2024","Εργασία"
"Break","21/6/2024","10:30:00","11:00:00"," 
","21/6/2024","Break"
"Εργασία","21/6/2024","11:00:00","12:00:00"," 
","21/6/2024","Εργασία"
"Break","21/6/2024","12:00:00","13:00:00"," 
","21/6/2024","Break"
"Εργασία","21/6/2024","13:00:00","16:15:00"," 
","21/6/2024","Εργασία"
"Εργασία","21/6/2024","17:00:00","18:00:00"," 
","21/6/2024","Εργασία"
"Οικογένεια","21/6/2024","16:15:00","16:45:00"," 
","21/6/2024","Οικογένεια"
"Other","21/6/2024","16:45:00","17:00:00"," 
","21/6/2024","Other"
"<3","21/6/2024","19:30:00","19:45:00"," 
","21/6/2024","Purple category"
"Ύπνος","21/6/2024","21:30:00","07:00:00"," 
","22/6/2024","Ύπνος"
"Ύπνος","23/6/2024","01:00:00","09:30:00"," 
","23/6/2024","Ύπνος"
"Ύπνος","24/6/2024","00:15:00","08:00:00"," 
","24/6/2024","Ύπνος"
"Other","24/6/2024","08:30:00","09:00:00"," 
","24/6/2024","Other"
"Διάβασμα","24/6/2024","09:00:00","09:15:00"," 
","24/6/2024","Διάβασμα"
"Εργασία","24/6/2024","09:15:00","10:45:00"," 
","24/6/2024","Εργασία"
"Break","24/6/2024","10:45:00","11:00:00"," 
","24/6/2024","Break"
"Εργασία","24/6/2024","11:00:00","12:00:00"," 
","24/6/2024","Εργασία"
"Break","24/6/2024","12:00:00","12:15:00"," 
","24/6/2024","Break"
"Εργασία","24/6/2024","12:15:00","15:00:00"," 
","24/6/2024","Εργασία"
"Break","24/6/2024","15:00:00","15:30:00"," 
","24/6/2024","Break"
"Εργασία","24/6/2024","15:30:00","17:00:00"," 
","24/6/2024","Εργασία"
"Οικογένεια","24/6/2024","21:30:00","22:15:00"," 
","24/6/2024","Οικογένεια"
"Other","24/6/2024","18:15:00","18:30:00"," 
","24/6/2024","Other"
"Other","24/6/2024","23:15:00","23:30:00"," 
","24/6/2024","Other"
"Χαζεύω","24/6/2024","20:00:00","21:30:00"," 
","24/6/2024","Χαζεύω"
"Χαζεύω","24/6/2024","23:30:00","00:00:00"," 
","25/6/2024","Χαζεύω"
"<3","24/6/2024","19:00:00","20:00:00"," 
","24/6/2024","Purple category"
"Ύπνος","25/6/2024","00:00:00","06:45:00"," 
","25/6/2024","Ύπνος"
"Other","25/6/2024","08:15:00","08:30:00"," 
","25/6/2024","Other"
"Εργασία","25/6/2024","08:30:00","10:00:00"," 
","25/6/2024","Εργασία"
"Break","25/6/2024","10:00:00","10:30:00"," 
","25/6/2024","Break"
"Εργασία","25/6/2024","11:00:00","12:00:00"," 
","25/6/2024","Εργασία"
"Break","25/6/2024","12:00:00","13:00:00"," 
","25/6/2024","Break"
"Εργασία","25/6/2024","13:00:00","16:00:00"," 
","25/6/2024","Εργασία"
"Other","25/6/2024","17:00:00","17:30:00"," 
","25/6/2024","Other"
"<3","25/6/2024","23:00:00","23:15:00"," 
","25/6/2024","Purple category"
"Other","26/6/2024","07:00:00","07:30:00"," 
","26/6/2024","Other"
"Διάβασμα","26/6/2024","07:30:00","08:00:00"," 
","26/6/2024","Διάβασμα"
"Εργασία","26/6/2024","08:00:00","10:30:00"," 
","26/6/2024","Εργασία"
"Break","26/6/2024","10:30:00","11:00:00"," 
","26/6/2024","Break"
"Εργασία","26/6/2024","11:00:00","12:00:00"," 
","26/6/2024","Εργασία"
"Break","26/6/2024","12:00:00","12:15:00"," 
","26/6/2024","Break"
"Εργασία","26/6/2024","12:15:00","14:00:00"," 
","26/6/2024","Εργασία"
"Break","26/6/2024","14:00:00","14:15:00"," 
","26/6/2024","Break"
"Εργασία","26/6/2024","14:15:00","15:45:00"," 
","26/6/2024","Εργασία"
"Other","27/6/2024","05:45:00","06:15:00"," 
","27/6/2024","Other"
"Εργασία","27/6/2024","09:30:00","10:30:00"," 
","27/6/2024","Εργασία"
"Break","27/6/2024","10:30:00","11:00:00"," 
","27/6/2024","Break"
"Εργασία","27/6/2024","11:00:00","12:00:00"," 
","27/6/2024","Εργασία"
"Break","27/6/2024","12:00:00","13:00:00"," 
","27/6/2024","Break"
"Εργασία","27/6/2024","13:00:00","14:00:00"," 
","27/6/2024","Εργασία"
"Break","27/6/2024","14:00:00","14:30:00"," 
","27/6/2024","Break"
"Εργασία","27/6/2024","14:30:00","17:15:00"," 
","27/6/2024","Εργασία"
"Other","28/6/2024","08:00:00","08:30:00"," 
","28/6/2024","Other"
"Διάβασμα","28/6/2024","08:30:00","09:00:00"," 
","28/6/2024","Διάβασμα"
"Εργασία","28/6/2024","09:00:00","10:30:00"," 
","28/6/2024","Εργασία"
"Break","28/6/2024","10:30:00","11:00:00"," 
","28/6/2024","Break"
"Εργασία","28/6/2024","11:00:00","12:00:00"," 
","28/6/2024","Εργασία"
"Break","28/6/2024","12:00:00","13:00:00"," 
","28/6/2024","Break"
"Εργασία","28/6/2024","13:00:00","14:00:00"," 
","28/6/2024","Εργασία"
"Break","28/6/2024","14:00:00","14:30:00"," 
","28/6/2024","Break"
"Εργασία","28/6/2024","14:30:00","17:30:00"," 
","28/6/2024","Εργασία"
"Διάβασμα","1/7/2024","08:30:00","08:45:00"," 
","1/7/2024","Διάβασμα"
"Εργασία","1/7/2024","09:30:00","10:30:00"," 
","1/7/2024","Εργασία"
"Break","1/7/2024","10:30:00","11:00:00"," 
","1/7/2024","Break"
"Εργασία","1/7/2024","11:00:00","12:00:00"," 
","1/7/2024","Εργασία"
"Break","1/7/2024","12:00:00","13:30:00"," 
","1/7/2024","Break"
"Εργασία","1/7/2024","13:30:00","14:30:00"," 
","1/7/2024","Εργασία"
"Break","1/7/2024","14:30:00","15:00:00"," 
","1/7/2024","Break"
"Εργασία","1/7/2024","15:00:00","17:00:00"," 
","1/7/2024","Εργασία"
"Other","1/7/2024","17:00:00","17:30:00"," 
","1/7/2024","Other"
"<3","1/7/2024","20:45:00","21:30:00"," 
","1/7/2024","Purple category"
"Other","2/7/2024","08:15:00","09:00:00"," 
","2/7/2024","Other"
"Διάβασμα","2/7/2024","09:00:00","09:30:00"," 
","2/7/2024","Διάβασμα"
"Εργασία","2/7/2024","09:30:00","10:45:00"," 
","2/7/2024","Εργασία"
"Break","2/7/2024","10:45:00","11:00:00"," 
","2/7/2024","Break"
"Εργασία","2/7/2024","11:00:00","12:30:00"," 
","2/7/2024","Εργασία"
"Break","2/7/2024","12:30:00","13:00:00"," 
","2/7/2024","Break"
"Εργασία","2/7/2024","13:00:00","14:00:00"," 
","2/7/2024","Εργασία"
"Break","2/7/2024","14:00:00","14:15:00"," 
","2/7/2024","Break"
"Εργασία","2/7/2024","14:15:00","15:15:00"," 
","2/7/2024","Εργασία"
"<3","2/7/2024","22:30:00","22:45:00"," 
","2/7/2024","Purple category"
"Other","3/7/2024","07:30:00","08:15:00"," 
","3/7/2024","Other"
"Διάβασμα","3/7/2024","08:15:00","08:30:00"," 
","3/7/2024","Διάβασμα"
"Εργασία","3/7/2024","08:30:00","11:00:00"," 
","3/7/2024","Εργασία"
"Break","3/7/2024","11:00:00","11:30:00"," 
","3/7/2024","Break"
"Εργασία","3/7/2024","11:30:00","12:45:00"," 
","3/7/2024","Εργασία"
"Εργασία","3/7/2024","13:00:00","14:00:00"," 
","3/7/2024","Εργασία"
"Break","3/7/2024","14:00:00","14:30:00"," 
","3/7/2024","Break"
"Εργασία","3/7/2024","14:30:00","16:00:00"," 
","3/7/2024","Εργασία"
"Other","3/7/2024","16:00:00","16:45:00"," 
","3/7/2024","Other"
"Other","3/7/2024","19:45:00","20:45:00"," 
","3/7/2024","Other"
"Ύπνος","3/7/2024","20:45:00","22:30:00"," 
","3/7/2024","Ύπνος"
"<3","3/7/2024","19:00:00","19:45:00"," 
","3/7/2024","Purple category"
"Εργασία","4/7/2024","09:00:00","10:00:00"," 
","4/7/2024","Εργασία"
"Break","4/7/2024","10:30:00","11:00:00"," 
","4/7/2024","Break"
"Εργασία","4/7/2024","11:00:00","12:00:00"," 
","4/7/2024","Εργασία"
"Εργασία","4/7/2024","12:15:00","13:15:00"," 
","4/7/2024","Εργασία"
"Break","4/7/2024","13:15:00","13:30:00"," 
","4/7/2024","Break"
"Εργασία","4/7/2024","13:30:00","15:00:00"," 
","4/7/2024","Εργασία"
"Other","4/7/2024","17:00:00","17:15:00"," 
","4/7/2024","Other"
"Εργασία","5/7/2024","07:30:00","12:00:00"," 
","5/7/2024","Εργασία"
"Break","5/7/2024","12:00:00","12:15:00"," 
","5/7/2024","Break"
"Εργασία","5/7/2024","12:15:00","14:00:00"," 
","5/7/2024","Εργασία"
"Break","5/7/2024","14:00:00","14:15:00"," 
","5/7/2024","Break"
"Εργασία","5/7/2024","14:15:00","16:15:00"," 
","5/7/2024","Εργασία"
"<3","5/7/2024","16:15:00","00:00:00"," 
","6/7/2024","Purple category"
"Other","8/7/2024","07:30:00","08:00:00"," 
","8/7/2024","Other"
"Εργασία","8/7/2024","08:00:00","10:30:00"," 
","8/7/2024","Εργασία"
"Break","8/7/2024","10:30:00","11:00:00"," 
","8/7/2024","Break"
"Εργασία","8/7/2024","11:00:00","14:00:00"," 
","8/7/2024","Εργασία"
"Break","8/7/2024","14:00:00","14:30:00"," 
","8/7/2024","Break"
"Εργασία","8/7/2024","14:30:00","15:15:00"," 
","8/7/2024","Εργασία"
"Ύπνος","9/7/2024","00:00:00","06:45:00"," 
","9/7/2024","Ύπνος"
"Εργασία","9/7/2024","08:15:00","10:30:00"," 
","9/7/2024","Εργασία"
"Break","9/7/2024","10:30:00","11:00:00"," 
","9/7/2024","Break"
"Εργασία","9/7/2024","11:00:00","12:00:00"," 
","9/7/2024","Εργασία"
"Εργασία","9/7/2024","12:00:00","14:00:00"," 
","9/7/2024","Εργασία"
"Break","9/7/2024","14:00:00","14:30:00"," 
","9/7/2024","Break"
"Εργασία","9/7/2024","14:30:00","15:45:00"," 
","9/7/2024","Εργασία"
"Οικογένεια","9/7/2024","17:30:00","18:00:00"," 
","9/7/2024","Οικογένεια"
"Other","9/7/2024","17:00:00","17:30:00"," 
","9/7/2024","Other"
"Σπίτι","9/7/2024","18:00:00","18:30:00"," 
","9/7/2024","Σπίτι"
"Χαζεύω","9/7/2024","18:30:00","19:30:00"," 
","9/7/2024","Χαζεύω"
"Ύπνος","9/7/2024","23:45:00","07:15:00"," 
","10/7/2024","Ύπνος"
"Other","10/7/2024","07:45:00","09:00:00"," 
","10/7/2024","Other"
"Διάβασμα","10/7/2024","09:00:00","09:15:00"," 
","10/7/2024","Διάβασμα"
"Εργασία","10/7/2024","09:15:00","10:30:00"," 
","10/7/2024","Εργασία"
"Break","10/7/2024","10:30:00","10:45:00"," 
","10/7/2024","Break"
"Εργασία","10/7/2024","10:45:00","12:00:00"," 
","10/7/2024","Εργασία"
"Break","10/7/2024","12:00:00","13:00:00"," 
","10/7/2024","Break"
"Εργασία","10/7/2024","13:00:00","14:15:00"," 
","10/7/2024","Εργασία"
"Break","10/7/2024","14:15:00","14:30:00"," 
","10/7/2024","Break"
"Εργασία","10/7/2024","14:30:00","15:00:00"," 
","10/7/2024","Εργασία"
"Other","10/7/2024","19:00:00","19:15:00"," 
","10/7/2024","Other"
"<3","10/7/2024","19:15:00","20:15:00"," 
","10/7/2024","Purple category"
"Ύπνος","10/7/2024","23:00:00","07:15:00"," 
","11/7/2024","Ύπνος"
"Other","11/7/2024","08:00:00","09:00:00"," 
","11/7/2024","Other"
"Διάβασμα","11/7/2024","09:00:00","09:15:00"," 
","11/7/2024","Διάβασμα"
"Εργασία","11/7/2024","09:15:00","11:00:00"," 
","11/7/2024","Εργασία"
"Εργασία","11/7/2024","11:00:00","12:00:00"," 
","11/7/2024","Εργασία"
"Break","11/7/2024","12:00:00","13:00:00"," 
","11/7/2024","Break"
"Εργασία","11/7/2024","13:00:00","14:00:00"," 
","11/7/2024","Εργασία"
"Εργασία","11/7/2024","14:15:00","15:00:00"," 
","11/7/2024","Εργασία"
"Οικογένεια","11/7/2024","21:30:00","22:00:00"," 
","11/7/2024","Οικογένεια"
"Other","11/7/2024","17:30:00","18:00:00"," 
","11/7/2024","Other"
"Σπίτι","11/7/2024","18:30:00","19:00:00"," 
","11/7/2024","Σπίτι"
"Χαζεύω","11/7/2024","19:00:00","20:00:00"," 
","11/7/2024","Χαζεύω"
"Χαζεύω","11/7/2024","22:00:00","23:30:00"," 
","11/7/2024","Χαζεύω"
"<3","11/7/2024","20:00:00","21:00:00"," 
","11/7/2024","Purple category"
"Ύπνος","11/7/2024","23:30:00","07:15:00"," 
","12/7/2024","Ύπνος"
"Εργασία","12/7/2024","09:30:00","12:00:00"," 
","12/7/2024","Εργασία"
"Break","12/7/2024","12:00:00","12:30:00"," 
","12/7/2024","Break"
"Εργασία","12/7/2024","12:30:00","13:30:00"," 
","12/7/2024","Εργασία"
"Break","12/7/2024","13:30:00","14:00:00"," 
","12/7/2024","Break"
"Εργασία","12/7/2024","14:00:00","15:00:00"," 
","12/7/2024","Εργασία"
"Οικογένεια","12/7/2024","18:30:00","19:00:00"," 
","12/7/2024","Οικογένεια"
"Other","12/7/2024","19:15:00","19:45:00"," 
","12/7/2024","Other"
"Exercise","14/7/2024","15:00:00","15:45:00"," 
","14/7/2024","Exercise"
"Other","12/7/2024","22:00:00","22:30:00"," 
","12/7/2024","Other"
"<3","13/7/2024","15:00:00","16:15:00"," 
","13/7/2024","Purple category"
"Ύπνος","13/7/2024","00:00:00","08:00:00"," 
","13/7/2024","Ύπνος"
"Ύπνος","14/7/2024","03:00:00","09:00:00"," 
","14/7/2024","Ύπνος"
"Ύπνος","15/7/2024","00:00:00","07:45:00"," 
","15/7/2024","Ύπνος"
"Other","15/7/2024","08:15:00","09:00:00"," 
","15/7/2024","Other"
"Διάβασμα","15/7/2024","09:00:00","09:15:00"," 
","15/7/2024","Διάβασμα"
"Εργασία","15/7/2024","09:15:00","10:45:00"," 
","15/7/2024","Εργασία"
"Εργασία","15/7/2024","11:00:00","12:00:00"," 
","15/7/2024","Εργασία"
"Break","15/7/2024","12:00:00","13:00:00"," 
","15/7/2024","Break"
"Εργασία","15/7/2024","13:00:00","14:00:00"," 
","15/7/2024","Εργασία"
"Break","15/7/2024","14:00:00","14:30:00"," 
","15/7/2024","Break"
"Εργασία","15/7/2024","14:30:00","18:00:00"," 
","15/7/2024","Εργασία"
"Ύπνος","15/7/2024","23:45:00","07:45:00"," 
","16/7/2024","Ύπνος"
"Other","16/7/2024","08:15:00","08:45:00"," 
","16/7/2024","Other"
"Εργασία","16/7/2024","09:30:00","11:00:00"," 
","16/7/2024","Εργασία"
"Εργασία","16/7/2024","11:00:00","12:00:00"," 
","16/7/2024","Εργασία"
"Break","16/7/2024","12:00:00","13:00:00"," 
","16/7/2024","Break"
"Εργασία","16/7/2024","13:00:00","14:00:00"," 
","16/7/2024","Εργασία"
"Break","16/7/2024","14:00:00","14:15:00"," 
","16/7/2024","Break"
"Εργασία","16/7/2024","14:15:00","17:30:00"," 
","16/7/2024","Εργασία"
"Σπίτι","16/7/2024","18:45:00","19:30:00"," 
","16/7/2024","Σπίτι"
"Ύπνος","16/7/2024","23:30:00","07:45:00"," 
","17/7/2024","Ύπνος"
"Other","17/7/2024","07:45:00","08:45:00"," 
","17/7/2024","Other"
"Εργασία","17/7/2024","09:00:00","11:00:00"," 
","17/7/2024","Εργασία"
"Break","17/7/2024","11:00:00","11:30:00"," 
","17/7/2024","Break"
"Εργασία","17/7/2024","11:30:00","12:00:00"," 
","17/7/2024","Εργασία"
"Break","17/7/2024","12:00:00","13:00:00"," 
","17/7/2024","Break"
"Εργασία","17/7/2024","13:00:00","14:00:00"," 
","17/7/2024","Εργασία"
"Break","17/7/2024","14:00:00","14:30:00"," 
","17/7/2024","Break"
"Εργασία","17/7/2024","14:30:00","16:45:00"," 
","17/7/2024","Εργασία"
"Οικογένεια","17/7/2024","20:30:00","21:00:00"," 
","17/7/2024","Οικογένεια"
"Other","17/7/2024","18:45:00","19:00:00"," 
","17/7/2024","Other"
"Σπίτι","17/7/2024","20:15:00","20:30:00"," 
","17/7/2024","Σπίτι"
"Ύπνος","18/7/2024","00:30:00","07:45:00"," 
","18/7/2024","Ύπνος"
"Other","18/7/2024","08:15:00","09:00:00"," 
","18/7/2024","Other"
"Εργασία","18/7/2024","09:30:00","12:00:00"," 
","18/7/2024","Εργασία"
"Break","18/7/2024","12:00:00","13:00:00"," 
","18/7/2024","Break"
"Εργασία","18/7/2024","13:00:00","14:00:00"," 
","18/7/2024","Εργασία"
"Break","18/7/2024","14:00:00","14:15:00"," 
","18/7/2024","Break"
"Εργασία","18/7/2024","14:15:00","17:15:00"," 
","18/7/2024","Εργασία"
"Other","18/7/2024","17:15:00","18:00:00"," 
","18/7/2024","Other"
"Ύπνος","19/7/2024","00:00:00","08:30:00"," 
","19/7/2024","Ύπνος"
"Other","19/7/2024","08:30:00","08:45:00"," 
","19/7/2024","Other"
"Εργασία","19/7/2024","09:00:00","10:30:00"," 
","19/7/2024","Εργασία"
"Break","19/7/2024","10:30:00","11:00:00"," 
","19/7/2024","Break"
"Εργασία","19/7/2024","11:00:00","12:30:00"," 
","19/7/2024","Εργασία"
"Break","19/7/2024","12:30:00","13:00:00"," 
","19/7/2024","Break"
"Εργασία","19/7/2024","13:00:00","14:00:00"," 
","19/7/2024","Εργασία"
"Break","19/7/2024","14:00:00","14:30:00"," 
","19/7/2024","Break"
"Εργασία","19/7/2024","14:30:00","16:30:00"," 
","19/7/2024","Εργασία"
"Ύπνος","20/7/2024","00:00:00","08:45:00"," 
","20/7/2024","Ύπνος"
"Ύπνος","21/7/2024","00:00:00","08:45:00"," 
","21/7/2024","Ύπνος"
"Ύπνος","22/7/2024","01:45:00","09:00:00"," 
","22/7/2024","Ύπνος"
"Εργασία","22/7/2024","10:30:00","14:00:00"," 
","22/7/2024","Εργασία"
"Break","22/7/2024","14:00:00","14:30:00"," 
","22/7/2024","Break"
"Εργασία","22/7/2024","14:30:00","17:45:00"," 
","22/7/2024","Εργασία"
"Σπίτι","22/7/2024","23:00:00","23:30:00"," 
","22/7/2024","Σπίτι"
"Χαζεύω","22/7/2024","21:30:00","22:15:00"," 
","22/7/2024","Χαζεύω"
"<3","22/7/2024","20:30:00","21:00:00"," 
","22/7/2024","Purple category"
"Ύπνος","22/7/2024","23:30:00","08:00:00"," 
","23/7/2024","Ύπνος"
"Other","23/7/2024","09:15:00","10:00:00"," 
","23/7/2024","Other"
"Εργασία","23/7/2024","10:00:00","11:00:00"," 
","23/7/2024","Εργασία"
"Εργασία","23/7/2024","11:15:00","12:15:00"," 
","23/7/2024","Εργασία"
"Break","23/7/2024","12:15:00","13:00:00"," 
","23/7/2024","Break"
"Εργασία","23/7/2024","13:00:00","14:45:00"," 
","23/7/2024","Εργασία"
"Εργασία","23/7/2024","15:45:00","17:00:00"," 
","23/7/2024","Εργασία"
"Other","24/7/2024","07:00:00","07:30:00"," 
","24/7/2024","Other"
"Διάβασμα","24/7/2024","07:30:00","08:00:00"," 
","24/7/2024","Διάβασμα"
"Εργασία","24/7/2024","09:45:00","12:00:00"," 
","24/7/2024","Εργασία"
"Break","24/7/2024","12:00:00","13:30:00"," 
","24/7/2024","Break"
"Εργασία","24/7/2024","13:30:00","15:15:00"," 
","24/7/2024","Εργασία"
"Εργασία","24/7/2024","15:30:00","16:30:00"," 
","24/7/2024","Εργασία"
"Other","24/7/2024","17:45:00","18:30:00"," 
","24/7/2024","Other"
"Χαζεύω","24/7/2024","23:00:00","23:30:00"," 
","24/7/2024","Χαζεύω"
"Ύπνος","25/7/2024","00:30:00","08:00:00"," 
","25/7/2024","Ύπνος"
"Other","25/7/2024","08:00:00","08:30:00"," 
","25/7/2024","Other"
"Διάβασμα","25/7/2024","08:30:00","09:00:00"," 
","25/7/2024","Διάβασμα"
"Εργασία","25/7/2024","09:00:00","10:30:00"," 
","25/7/2024","Εργασία"
"Break","25/7/2024","10:30:00","11:00:00"," 
","25/7/2024","Break"
"Εργασία","25/7/2024","11:00:00","12:00:00"," 
","25/7/2024","Εργασία"
"Break","25/7/2024","12:00:00","13:00:00"," 
","25/7/2024","Break"
"Εργασία","25/7/2024","13:00:00","13:45:00"," 
","25/7/2024","Εργασία"
"Break","25/7/2024","13:45:00","14:00:00"," 
","25/7/2024","Break"
"Εργασία","25/7/2024","14:30:00","18:00:00"," 
","25/7/2024","Εργασία"
"Ύπνος","26/7/2024","00:30:00","08:00:00"," 
","26/7/2024","Ύπνος"
"Other","26/7/2024","08:30:00","09:30:00"," 
","26/7/2024","Other"
"Εργασία","26/7/2024","09:30:00","10:30:00"," 
","26/7/2024","Εργασία"
"Break","26/7/2024","10:30:00","11:00:00"," 
","26/7/2024","Break"
"Εργασία","26/7/2024","11:00:00","12:00:00"," 
","26/7/2024","Εργασία"
"Break","26/7/2024","12:00:00","13:30:00"," 
","26/7/2024","Break"
"Εργασία","26/7/2024","16:00:00","18:00:00"," 
","26/7/2024","Εργασία"
"Εργασία","26/7/2024","13:30:00","15:30:00"," 
","26/7/2024","Εργασία"
"Ύπνος","27/7/2024","01:00:00","09:15:00"," 
","27/7/2024","Ύπνος"
"Other","29/7/2024","08:30:00","10:00:00"," 
","29/7/2024","Other"
"Εργασία","29/7/2024","10:00:00","11:00:00"," 
","29/7/2024","Εργασία"
"Εργασία","29/7/2024","11:00:00","12:00:00"," 
","29/7/2024","Εργασία"
"Break","29/7/2024","12:00:00","13:30:00"," 
","29/7/2024","Break"
"Εργασία","29/7/2024","14:30:00","18:15:00"," 
","29/7/2024","Εργασία"
"Exercise (Τρέξιμο)","30/7/2024","19:30:00","20:15:00"," 
","30/7/2024","Exercise"
"Χαζεύω","29/7/2024","20:45:00","22:00:00"," 
","29/7/2024","Χαζεύω"
"<3","29/7/2024","19:45:00","20:15:00"," 
","29/7/2024","Purple category"
"Ύπνος","29/7/2024","23:30:00","08:00:00"," 
","30/7/2024","Ύπνος"
"Διάβασμα","30/7/2024","08:30:00","09:00:00"," 
","30/7/2024","Διάβασμα"
"Εργασία","30/7/2024","09:00:00","12:00:00"," 
","30/7/2024","Εργασία"
"Break","30/7/2024","12:00:00","13:00:00"," 
","30/7/2024","Break"
"Εργασία","30/7/2024","13:00:00","14:00:00"," 
","30/7/2024","Εργασία"
"Break","30/7/2024","14:00:00","14:30:00"," 
","30/7/2024","Break"
"Εργασία","30/7/2024","14:30:00","17:30:00"," 
","30/7/2024","Εργασία"
"Other","30/7/2024","19:00:00","19:30:00"," 
","30/7/2024","Other"
"Σπίτι","30/7/2024","18:30:00","19:00:00"," 
","30/7/2024","Σπίτι"
"Χαζεύω","30/7/2024","21:30:00","22:00:00"," 
","30/7/2024","Χαζεύω"
"<3","30/7/2024","20:15:00","21:00:00"," 
","30/7/2024","Purple category"
"Ύπνος","31/7/2024","00:00:00","07:00:00"," 
","31/7/2024","Ύπνος"
"Other","31/7/2024","07:30:00","08:00:00"," 
","31/7/2024","Other"
"Εργασία","31/7/2024","08:00:00","10:30:00"," 
","31/7/2024","Εργασία"
"Break","31/7/2024","10:30:00","11:00:00"," 
","31/7/2024","Break"
"Εργασία","31/7/2024","11:00:00","12:00:00"," 
","31/7/2024","Εργασία"
"Εργασία","31/7/2024","12:00:00","14:00:00"," 
","31/7/2024","Εργασία"
"Break","31/7/2024","14:00:00","14:30:00"," 
","31/7/2024","Break"
"Εργασία","31/7/2024","14:30:00","15:00:00"," 
","31/7/2024","Εργασία"
